D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 1.4,  1.0,  1.0, .419, 0.86, .515
 1.4,  1.0,  1.0, .432, 0.92, .502
 1.4,  1.0,  1.0, .429, 0.88, .472
 1.4,  1.0,  1.0, .425, 0.92, .476
 1.4,  1.0,  1.0, 0.43, 0.86, .474
 1.4,  1.0,  1.0, .428, 0.92, .479
 1.4,  1.0,  1.0, .417, 0.88, .495
 1.4,  1.0,  1.0, .433, 0.94, .502
 1.4,  1.0,  1.0, .432, 0.98, .468
 1.4,  1.0,  1.0, .426, 0.94, .481
 1.4,  1.0,  1.0, .421, 0.96, .475
 1.4,  1.0,  1.0, .428, 0.96, .474
 1.4,  1.0,  1.0, 0.43,  0.9, .468
 1.4,  1.0,  1.0, .424, 0.92, .465
 1.4,  1.0,  1.0, .427, 0.92, .481
 1.4,  1.0,  1.0, .435, 0.94, .482
 1.4,  1.0,  1.0, 0.43, 0.84, .495
 1.4,  1.0,  1.0, .419, 0.92, .457
 1.4,  1.0,  1.0, .427, 0.96, .476
 1.4,  1.0,  1.0, .426, 0.78, .527
 1.4,  1.0,  1.0, .424, 0.88, 0.46
 1.4,  1.0,  1.0, .428, 0.84, .492
 1.4,  1.0,  1.0, .429, 0.78, .513
 1.4,  1.0,  1.0, .429, 0.84, .495
 1.4,  1.0,  1.0, 0.43,  1.0, .473
 1.4,  1.0,  1.0, 0.43, 0.96, .458
 1.4,  1.0,  1.0, .423, 0.86, .523
 1.4,  1.0,  1.0, .431,  0.8, .462
 1.4,  1.0,  1.0, 0.42,  0.9, .476
 1.4,  1.0,  1.0, .428, 0.94, .482
 1.4,  1.0,  1.0, 0.43, 0.94, .471
 1.4,  1.0,  1.0, .433, 0.92, .486
 1.4,  1.0,  1.0, .424, 0.96, .482
 1.4,  1.0,  1.0, .424, 0.94, .447
 1.4,  1.0,  1.0, .436, .946, 0.47
 1.4,  1.0,  1.0, .434,  0.8,  0.5
 1.4,  1.0,  1.0, .422,  0.9, .494
 1.4,  1.0,  1.0, .423, 0.86, .505
 1.4,  1.0,  1.0, .429, 0.96, .454
 1.4,  1.0,  1.0, .426, 0.86, .494
 1.4,  1.0,  1.0, .429, 0.94, .483
 1.4,  1.0,  1.0, .427, 0.86, 0.45
 1.4,  1.0,  1.0, .426, 0.84, .504
 1.4,  1.0,  1.0, .431, 0.88, .522
 1.4,  1.0,  1.0, .429, 0.84, .481
 1.4,  1.0,  1.0, .417, 0.86, .481
 1.4,  1.0,  1.0, .418,  0.8, 0.51
 1.4,  1.0,  1.0, .424, 0.92, .474
 1.4,  1.0,  1.0, .425, 0.86, .473
 1.4,  1.0,  1.0, 0.43, 0.88, .463
 1.4,  1.0,  1.0, .426, 0.92, .469
 1.4,  1.0,  1.0, .425, 0.92, .477
 1.4,  1.0,  1.0, .433, 0.96, .494
 1.4,  1.0,  1.0, .429, 0.86, .465
 1.4,  1.0,  1.0, .435,  0.9, .486
 1.4,  1.0,  1.0, .424, 0.92, .462
 1.4,  1.0,  1.0, .424,  0.9, .462
 1.4,  1.0,  1.0, .426, 0.92, .461
 1.4,  1.0,  1.0, .418, 0.88,  0.5
 1.4,  1.0,  1.0, 0.42, 0.92, .492
 1.4,  1.0,  1.0, .425, 0.82, .481
 1.4,  1.0,  1.0, .435,  0.9, .472
 1.4,  1.0,  1.0, .438,  0.9, .459
 1.4,  1.0,  1.0, .431, 0.92, .476
 1.4,  1.0,  1.0, .425, 0.88, .476
 1.4,  1.0,  1.0, .438, 0.86, .508
 1.4,  1.0,  1.0, .428, 0.94, .479
 1.4,  1.0,  1.0, .425, 0.92, .478
 1.4,  1.0,  1.0, .432, 0.86, .489
 1.4,  1.0,  1.0, .435, .829, .493
 1.4,  1.0,  1.0, .427,  1.0, .474
 1.4,  1.0,  1.0, 0.43, 0.82, .495
 1.4,  1.0,  1.0, .431, 0.92, .509
 1.4,  1.0,  1.0, .429,  0.9, 0.48
 1.4,  1.0,  1.0, .422,  0.9, .501
 1.4,  1.0,  1.0, .422,  0.9, .475
 1.4,  1.0,  1.0, .429, 0.94, .477
 1.4,  1.0,  1.0, .414, 0.92, .483
 1.4,  1.0,  1.0, .427, 0.96, .469
 1.4,  1.0,  1.0, .426, 0.86, .513
 1.4,  1.0,  1.0, .431, 0.84, 0.48
 1.4,  1.0,  1.0, .435, 0.92, .473
 1.4,  1.0,  1.0, .429, 0.96, .487
 1.4,  1.0,  1.0, .427, 0.86, .505
 1.4,  1.0,  1.0, .425, 0.88, .469
 1.4,  1.0,  1.0, .424,  0.9, .466
 1.4,  1.0,  1.0, .429, 0.96, .462
 1.4,  1.0,  1.0, .435, 0.94, .495
 1.4,  1.0,  1.0, .421, 0.86, .478
 1.4,  1.0,  1.0, .423,  0.9, .489
 1.4,  1.0,  1.0, .427, 0.74, .506
 1.4,  1.1,  1.0, 0.43, 0.94, .475
 1.4,  1.1,  1.0, .427, 0.94, .493
 1.4,  1.1,  1.0, .423, .886, 0.46
 1.4,  1.1,  1.0, .419, 0.96, 0.44
 1.4,  1.1,  1.0, .431, .903, 0.46
 1.4,  1.1,  1.0, .423, 0.86, 0.49
 1.4,  1.1,  1.0, .417, 0.94, .513
 1.4,  1.1,  1.0, .425, 0.98, .462
 1.4,  1.1,  1.0, .433, 0.86, .501
 1.4,  1.1,  1.0, .429, 0.92, .478
 1.4,  1.1,  1.0, 0.43, 0.94, .465
 1.4,  1.1,  1.0, .416, 0.84, 0.49
 1.4,  1.1,  1.0, .434, 0.86, .486
 1.4,  1.1,  1.0, .425, 0.98, .482
 1.4,  1.1,  1.0, .429, 0.94, .474
 1.4,  1.1,  1.0, .428, 0.88, .478
 1.4,  1.1,  1.0, .422,  0.9, .496
 1.4,  1.1,  1.0, .425, 0.94, .493
 1.4,  1.1,  1.0, 0.43, 0.86, .494
 1.4,  1.1,  1.0, .431, 0.84, .499
 1.4,  1.1,  1.0, .424, 0.96, .457
 1.4,  1.1,  1.0, .428, 0.96, .502
 1.4,  1.1,  1.0, .431, 0.88, .477
 1.4,  1.1,  1.0, .419, 0.92, .499
 1.4,  1.1,  1.0, .431,  0.9, .483
 1.4,  1.1,  1.0, .434, 0.92, .482
 1.4,  1.1,  1.0, .426, 0.86, .517
 1.4,  1.1,  1.0, .428, 0.86, .442
 1.4,  1.1,  1.0, 0.42,  0.9, .506
 1.4,  1.1,  1.0, .422,  0.9, .483
 1.4,  1.1,  1.0, 0.43, 0.88, .466
 1.4,  1.1,  1.0, .423, 0.84, .486
 1.4,  1.1,  1.0, .429, 0.88, .505
 1.4,  1.1,  1.0, .438, 0.94, .448
 1.4,  1.1,  1.0, 0.43, 0.94, .458
 1.4,  1.1,  1.0, .434, 0.88, .512
 1.4,  1.1,  1.0, .423, 0.96, .474
 1.4,  1.1,  1.0, .431, 0.92, .493
 1.4,  1.1,  1.0, .422, 0.92, .499
 1.4,  1.1,  1.0, .426, 0.82, .485
 1.4,  1.1,  1.0, .425, 0.92, .487
 1.4,  1.1,  1.0, .417, 0.94, .475
 1.4,  1.1,  1.0, .431,  0.8, .498
 1.4,  1.1,  1.0, .423,  1.0, .479
 1.4,  1.1,  1.0, .426, 0.92, .469
 1.4,  1.1,  1.0, 0.42, 0.88, .462
 1.4,  1.1,  1.0, .432, 0.92, 0.49
 1.4,  1.1,  1.0, 0.43, 0.94, .463
 1.4,  1.1,  1.0, .423, 0.92, .454
 1.4,  1.1,  1.0, .426,  0.9, .463
 1.4,  1.1,  1.0, .431,  0.8, .469
 1.4,  1.1,  1.0, 0.43,  0.9, 0.48
 1.4,  1.1,  1.0, 0.42, 0.98, 0.48
 1.4,  1.1,  1.0, .423, 0.96, .461
 1.4,  1.1,  1.0, .416, 0.98, .486
 1.4,  1.1,  1.0, .434, 0.94, .478
 1.4,  1.1,  1.0, .429, 0.92, .472
 1.4,  1.1,  1.0, .428, 0.98, .495
 1.4,  1.1,  1.0, .432, 0.94, .473
 1.4,  1.1,  1.0, .427, 0.94, .468
 1.4,  1.1,  1.0, .426, 0.94, .487
 1.4,  1.1,  1.0, .431, 0.92, .461
 1.4,  1.1,  1.0, .427, 0.82, .476
 1.4,  1.1,  1.0, .431, 0.94, .445
 1.4,  1.1,  1.0, .424, .894, .476
 1.4,  1.1,  1.0, .428, 0.96, .477
 1.4,  1.1,  1.0, .433, 0.84, .482
 1.4,  1.1,  1.0, .431, 0.88, .476
 1.4,  1.1,  1.0, .432, 0.96, .478
 1.4,  1.1,  1.0, .432, 0.88, .466
 1.4,  1.1,  1.0, .426, 0.84, 0.45
 1.4,  1.1,  1.0, 0.43, 0.86, .467
 1.4,  1.1,  1.0, .429, 0.88, .469
 1.4,  1.1,  1.0, 0.43, 0.84, .503
 1.4,  1.1,  1.0, .425, 0.86, .499
 1.4,  1.1,  1.0, .425, 0.98, .471
 1.4,  1.1,  1.0, .419, 0.88,  0.5
 1.4,  1.1,  1.0, .422,  0.9, .489
 1.4,  1.1,  1.0, .426, 0.92, .469
 1.4,  1.1,  1.0, .426, 0.92, .493
 1.4,  1.1,  1.0, .429,  1.0, .485
 1.4,  1.1,  1.0, .422, 0.96, .478
 1.4,  1.1,  1.0, .431, 0.86, .475
 1.4,  1.1,  1.0, .428, 0.92, .458
 1.4,  1.1,  1.0, 0.42, 0.86, .494
 1.4,  1.1,  1.0, .433, 0.92, .488
 1.4,  1.1,  1.0, .425, 0.98, .446
 1.4,  1.1,  1.0, .424, 0.94, 0.48
 1.4,  1.1,  1.0, 0.44,  0.9, .463
 1.4,  1.1,  1.0, .433, 0.92, .466
 1.4,  1.1,  1.0, .425,  0.9, .498
 1.4,  1.1,  1.0, .427,  0.9, .506
 1.4,  1.1,  1.0, .431,  1.0, .473
 1.4,  1.1,  1.0, .424, 0.88, .483
 1.4,  1.1,  1.0, .428, 0.84, .528
 1.4,  1.1,  1.0, .423, 0.94, .518
 1.4,  1.1,  1.0, .427, 0.94, .473
 1.4,  1.1,  1.0, .429, 0.92, 0.48
 1.4,  1.1,  1.0, .428, 0.84, .461
 1.4,  1.1,  1.0, .439, 0.88, .473
 1.4,  1.2,  1.0, .423, 0.86, .481
 1.4,  1.2,  1.0, .418, 0.98, .499
 1.4,  1.2,  1.0, .431, 0.98, .486
 1.4,  1.2,  1.0, .427, 0.82, .456
 1.4,  1.2,  1.0, .425, 0.96, .461
 1.4,  1.2,  1.0, .429,  0.9, .492
 1.4,  1.2,  1.0, .435,  1.0, .482
 1.4,  1.2,  1.0, .434, 0.96, .486
 1.4,  1.2,  1.0, 0.43,  1.0, .479
 1.4,  1.2,  1.0, .432,  0.9, .501
 1.4,  1.2,  1.0, .435, 0.92, 0.48
 1.4,  1.2,  1.0, .428, 0.92, .492
 1.4,  1.2,  1.0, .424, 0.92, .494
 1.4,  1.2,  1.0, .431, 0.96, .486
 1.4,  1.2,  1.0, 0.43, 0.98, .479
 1.4,  1.2,  1.0, .423, 0.92, .485
 1.4,  1.2,  1.0, 0.43, 0.86, 0.47
 1.4,  1.2,  1.0, .427, 0.86, .465
 1.4,  1.2,  1.0, 0.43, 0.96, .476
 1.4,  1.2,  1.0, .429, 0.92, .518
 1.4,  1.2,  1.0, .426, 0.96, .487
 1.4,  1.2,  1.0, .428, 0.96, .464
 1.4,  1.2,  1.0, .425, 0.86, .465
 1.4,  1.2,  1.0, .427, 0.94, .479
 1.4,  1.2,  1.0, .436, 0.94, .484
 1.4,  1.2,  1.0, .423, 0.92, .482
 1.4,  1.2,  1.0, 0.43, 0.92, .477
 1.4,  1.2,  1.0, .429, 0.98, .502
 1.4,  1.2,  1.0, .424, 0.96, .454
 1.4,  1.2,  1.0, .435, .964, .501
 1.4,  1.2,  1.0, .428, 0.94, .505
 1.4,  1.2,  1.0, .415, 0.98, .467
 1.4,  1.2,  1.0, .429,  0.9, .469
 1.4,  1.2,  1.0, .427,  0.9, .469
 1.4,  1.2,  1.0, .422, 0.86, .463
 1.4,  1.2,  1.0, .429, 0.92, .469
 1.4,  1.2,  1.0, .426, .955, .467
 1.4,  1.2,  1.0, .436, 0.96, .472
 1.4,  1.2,  1.0, .424, 0.88, .487
 1.4,  1.2,  1.0, .426, 0.96, 0.49
 1.4,  1.2,  1.0, 0.43,  0.9, .469
 1.4,  1.2,  1.0, .428, 0.84, 0.47
 1.4,  1.2,  1.0, 0.42, 0.88, .486
 1.4,  1.2,  1.0, .428, 0.98, .465
 1.4,  1.2,  1.0, .427,  0.9, .479
 1.4,  1.2,  1.0, .443, 0.94, .459
 1.4,  1.2,  1.0, .435,  0.9, .475
 1.4,  1.2,  1.0, .433, 0.88, .492
 1.4,  1.2,  1.0, .424,  0.9, .482
 1.4,  1.2,  1.0, .431, 0.88, .503
 1.4,  1.2,  1.0, .425, 0.96, .468
 1.4,  1.2,  1.0, .432,  0.9, .476
 1.4,  1.2, .993, .423, 0.94, .502
 1.4,  1.2,  1.0, .427, 0.96, 0.46
 1.4,  1.2,  1.0, .426,  1.0, .476
 1.4,  1.2,  1.0, .429,  0.9, .482
 1.4,  1.2,  1.0, .429, 0.96, .467
 1.4,  1.2,  1.0, .428, 0.92, .457
 1.4,  1.2,  1.0, .425, 0.92, .475
 1.4,  1.2,  1.0, .425, 0.84, .475
 1.4,  1.2,  1.0, .419, 0.96, .452
 1.4,  1.2,  1.0, .418, 0.92, 0.48
 1.4,  1.2,  1.0, .433, 0.94, .473
 1.4,  1.2,  1.0, .425, 0.98, .456
 1.4,  1.2,  1.0, .422, 0.94, .473
 1.4,  1.2,  1.0, .426, 0.92, .456
 1.4,  1.2,  1.0, .437, 0.88, .488
 1.4,  1.2,  1.0, .432, 0.88, 0.46
 1.4,  1.2,  1.0, .432, 0.92, .482
 1.4,  1.2,  1.0, .434, 0.98, .466
 1.4,  1.2,  1.0, .427,  0.8, .494
 1.4,  1.2,  1.0, .433,  0.9, .456
 1.4,  1.2,  1.0, .422, 0.92, .494
 1.4,  1.2,  1.0, .427, 0.92, .475
 1.4,  1.2,  1.0, .417, 0.98, .466
 1.4,  1.2,  1.0, .424, 0.96, .459
 1.4,  1.2,  1.0, .429, 0.88, .475
 1.4,  1.2,  1.0, .417, 0.94, 0.51
 1.4,  1.2,  1.0, .417, 0.96, .474
 1.4,  1.2,  1.0, .436, 0.94, .475
 1.4,  1.2,  1.0, .429,  0.9, .449
 1.4,  1.2,  1.0, .426, 0.96, .458
 1.4,  1.2,  1.0, 0.43, 0.96, .482
 1.4,  1.2,  1.0, .433, 0.98, .452
 1.4,  1.2,  1.0, .426, 0.98, .466
 1.4,  1.2,  1.0, .431, 0.94, .491
 1.4,  1.2,  1.0, .426, 0.96, .448
 1.4,  1.2,  1.0, .425, 0.94, .474
 1.4,  1.2,  1.0, .432, 0.88, .455
 1.4,  1.2,  1.0, .428, 0.94, .476
 1.4,  1.2,  1.0, .425, 0.96, .497
 1.4,  1.2,  1.0, .434, 0.82, .477
 1.4,  1.2,  1.0, .426, 0.88, .434
 1.4,  1.2,  1.0, .417, 0.98, .473
 1.4,  1.2,  1.0, .421, 0.96, .472
 1.4,  1.2,  1.0, .422, 0.96, .473
 1.4,  1.2,  1.0, .433, 0.98, .483
 1.4,  1.2,  1.0, .431, 0.96, .469
 1.4,  1.2,  1.0, .423, 0.96, .482
 1.4,  1.2,  1.0, .431,  0.9, .438
 1.4,  1.3,  1.0, 0.43, 0.92, .469
 1.4,  1.3,  1.0, .432, 0.92, .456
 1.4,  1.3,  1.0, .435,  0.9, .481
 1.4,  1.3,  1.0, .432,  0.9, .469
 1.4,  1.3,  1.0, .429, 0.88, .467
 1.4,  1.3,  1.0, .421, 0.98, .474
 1.4,  1.3,  1.0, .425, 0.94, .491
 1.4,  1.3,  1.0, .436, 0.96, 0.48
 1.4,  1.3,  1.0, .429, 0.94, .483
 1.4,  1.3,  1.0, .424, 0.98, .448
 1.4,  1.3,  1.0, .422,  0.9, .471
 1.4,  1.3,  1.0, .427, 0.98, .451
 1.4,  1.3,  1.0, .429, .936, .457
 1.4,  1.3,  1.0, .427,  1.0, .447
 1.4,  1.3,  1.0, .426, 0.92, .479
 1.4,  1.3,  1.0, .421, 0.88, .491
 1.4,  1.3,  1.0, 0.43, 0.96, .471
 1.4,  1.3,  1.0, .431,  0.9, .486
 1.4,  1.3,  1.0, .421,  1.0, .473
 1.4,  1.3,  1.0, .428, 0.94, 0.47
 1.4,  1.3,  1.0, .429,  1.0, .478
 1.4,  1.3,  1.0, 0.43, 0.98, 0.45
 1.4,  1.3,  1.0, .413,  1.0, .467
 1.4,  1.3,  1.0, .422,  0.9, .456
 1.4,  1.3,  1.0, 0.43,  1.0, .462
 1.4,  1.3,  1.0, .432, 0.88, .465
 1.4,  1.3,  1.0, .425, 0.88, .458
 1.4,  1.3,  1.0, .428, 0.92, .475
 1.4,  1.3,  1.0, .426, 0.96, .453
 1.4,  1.3,  1.0, .424, 0.92, .483
 1.4,  1.3,  1.0, .433, 0.94, .481
 1.4,  1.3,  1.0, .425,  0.9, .485
 1.4,  1.3,  1.0, .442,  0.9, .473
 1.4,  1.3,  1.0, .429, 0.84, .478
 1.4,  1.3,  1.0, .422, 0.94, .475
 1.4,  1.3,  1.0, 0.43, 0.88, .471
 1.4,  1.3,  1.0, 0.43, 0.94, .466
 1.4,  1.3,  1.0, .433, 0.82, .508
 1.4,  1.3,  1.0, .433, 0.94, .474
 1.4,  1.3,  1.0, .431, 0.96, 0.49
 1.4,  1.3,  1.0, 0.43, 0.96, .479
 1.4,  1.3,  1.0, .427, 0.96, 0.46
 1.4,  1.3,  1.0, .429, 0.96, .471
 1.4,  1.3,  1.0, .428, 0.94, .489
 1.4,  1.3,  1.0, .424, 0.94, .448
 1.4,  1.3,  1.0, .423, 0.98, .471
 1.4,  1.3,  1.0, .421, 0.96, .503
 1.4,  1.3,  1.0, .427,  0.9, .476
 1.4,  1.3,  1.0, .434, 0.92, .458
 1.4,  1.3,  1.0, .421,  0.9, .456
 1.4,  1.3,  1.0, .425, 0.92, .472
 1.4,  1.3,  1.0, .424, 0.86, .458
 1.4,  1.3,  1.0, .438, 0.94, .463
 1.4,  1.3,  1.0, .426, 0.94, .449
 1.4,  1.3,  1.0, .433, 0.92, .494
 1.4,  1.3,  1.0, .434, 0.96, .464
 1.4,  1.3,  1.0, .426, 0.96, .481
 1.4,  1.3,  1.0, .429,  0.9, .485
 1.4,  1.3,  1.0, .422, 0.84, 0.51
 1.4,  1.3,  1.0, .428, 0.94, .469
 1.4,  1.3,  1.0, .431, 0.92, .465
 1.4,  1.3,  1.0, .425, 0.98, .467
 1.4,  1.3,  1.0, .427, 0.94, .489
 1.4,  1.3,  1.0, .431, 0.96, .457
 1.4,  1.3,  1.0, 0.43, 0.94, .463
 1.4,  1.3,  1.0, .434,  0.9, .476
 1.4,  1.3,  1.0, .425, 0.96, .469
 1.4,  1.3,  1.0, .423, 0.96, .478
 1.4,  1.3,  1.0, .427, 0.92, .481
 1.4,  1.3,  1.0, .423, 0.94, .471
 1.4,  1.3,  1.0, .435, 0.98, .494
 1.4,  1.3,  1.0, .431, 0.96, .462
 1.4,  1.3,  1.0, .421, 0.96, .435
 1.4,  1.3,  1.0, .425, 0.92, .454
 1.4,  1.3,  1.0, .425, 0.84, .499
 1.4,  1.3,  1.0, .424,  1.0, .464
 1.4,  1.3,  1.0, .429, 0.96, .463
 1.4,  1.3,  1.0, .425,  0.9, .475
 1.4,  1.3,  1.0, .431, 0.96, 0.46
 1.4,  1.3,  1.0, .433, 0.92, .489
 1.4,  1.3,  1.0, .438, 0.94, .467
 1.4,  1.3,  1.0, .429,  0.9, .483
 1.4,  1.3,  1.0, .421, 0.82, .458
 1.4,  1.3,  1.0, 0.43, 0.96, .494
 1.4,  1.3,  1.0, .429, 0.96, .445
 1.4,  1.3,  1.0, .428, 0.98, .483
 1.4,  1.3,  1.0, .434,  0.9, .483
 1.4,  1.3,  1.0, .435, 0.94, .471
 1.4,  1.3,  1.0, .424, 0.92, 0.45
 1.4,  1.3,  1.0, .429,  0.9, .461
 1.4,  1.3,  1.0, .423,  1.0, .453
 1.4,  1.3,  1.0, .431,  0.9, .472
 1.4,  1.3,  1.0, .427, 0.94, .484
 1.4,  1.3,  1.0, .425, 0.94, .441
 1.4,  1.3,  1.0, .428, 0.92, .487
 1.4,  1.3,  1.0, .419, 0.92, .497
 1.4,  1.3,  1.0, .428, 0.98, 0.46
 1.4,  1.3,  1.0, 0.42, 0.96, .496
 1.4,  1.3,  1.0, .428,  0.9, .468
 1.4,  1.3,  1.0, 0.43,  0.9, .477
 1.4,  1.4,  1.0, .426, 0.86, .484
 1.4,  1.4,  1.0, 0.43, 0.94, 0.48
 1.4,  1.4,  1.0, .429, 0.98, .466
 1.4,  1.4,  1.0, .428, 0.94, .493
 1.4,  1.4,  1.0, .429,  0.9, .489
 1.4,  1.4,  1.0, .425, 0.94, .489
 1.4,  1.4,  1.0, .418,  1.0, .463
 1.4,  1.4,  1.0, .432, 0.92, .452
 1.4,  1.4,  1.0, .429, 0.94, .465
 1.4,  1.4,  1.0, .426, 0.94, .434
 1.4,  1.4,  1.0, .425, 0.86, .463
 1.4,  1.4,  1.0, .434, 0.84, .488
 1.4,  1.4,  1.0, .425, 0.98, .479
 1.4,  1.4,  1.0, .424, 0.94, .461
 1.4,  1.4,  1.0, .428, 0.96, .483
 1.4,  1.4,  1.0, .434, 0.96, 0.45
 1.4,  1.4,  1.0, .428, 0.96, .481
 1.4,  1.4,  1.0, .436, 0.94, .495
 1.4,  1.4,  1.0, .423, 0.92, .473
 1.4,  1.4,  1.0, .432, 0.98, .449
 1.4,  1.4,  1.0, .438, 0.88, 0.49
 1.4,  1.4,  1.0, .424, 0.88, .457
 1.4,  1.4,  1.0, .422, 0.94, .463
 1.4,  1.4,  1.0, .428, 0.92, .461
 1.4,  1.4,  1.0, .418, 0.96, .445
 1.4,  1.4,  1.0, .431, 0.96, .472
 1.4,  1.4,  1.0, .426, 0.96, .474
 1.4,  1.4,  1.0, .426, 0.94, .467
 1.4,  1.4,  1.0, .428, 0.96, .478
 1.4,  1.4,  1.0, .423, 0.92, .423
 1.4,  1.4,  1.0, .432, 0.82, .469
 1.4,  1.4,  1.0, .428,  1.0, .475
 1.4,  1.4,  1.0, .428, 0.98, .443
 1.4,  1.4,  1.0, .427, 0.98, .468
 1.4,  1.4,  1.0, 0.43, 0.94, .464
 1.4,  1.4,  1.0, 0.43, 0.92, .481
 1.4,  1.4,  1.0, .425, 0.96, .451
 1.4,  1.4,  1.0, .419,  0.9, .455
 1.4,  1.4,  1.0, .429, 0.94, .488
 1.4,  1.4,  1.0, .432, 0.96, .469
 1.4,  1.4,  1.0, .431, 0.88, .472
 1.4,  1.4,  1.0, .423, 0.88, .461
 1.4,  1.4,  1.0, .428, 0.98, .471
 1.4,  1.4,  1.0, 0.43, 0.98, .475
 1.4,  1.4,  1.0, .426, 0.86, .485
 1.4,  1.4,  1.0, .428, 0.86, .502
 1.4,  1.4,  1.0, .432, 0.94, .446
 1.4,  1.4,  1.0, 0.43,  0.9, .462
 1.4,  1.4,  1.0, .433, 0.96, .457
 1.4,  1.4,  1.0, .421, 0.96, .462
 1.4,  1.4,  1.0, .433, 0.84, .477
 1.4,  1.4,  1.0, .425, 0.92, .441
 1.4,  1.4,  1.0, .433, 0.86, .474
 1.4,  1.4,  1.0, .428, 0.94, .465
 1.4,  1.4,  1.0, .424, 0.92, .446
 1.4,  1.4,  1.0, .432,  1.0, .463
 1.4,  1.4,  1.0, .439, 0.94, 0.46
 1.4,  1.4,  1.0, .419, 0.92, .472
 1.4,  1.4,  1.0, .426, 0.96, .468
 1.4,  1.4,  1.0, 0.42,  1.0, .458
 1.4,  1.4,  1.0, .431, 0.92, .496
 1.4,  1.4,  1.0, .429, 0.94, .454
 1.4,  1.4,  1.0, .428, 0.94, .466
 1.4,  1.4,  1.0, .426, 0.98, .465
 1.4,  1.4,  1.0, .426, 0.92, .483
 1.4,  1.4,  1.0, .418, 0.84, 0.48
 1.4,  1.4,  1.0, .428,  1.0, .476
 1.4,  1.4,  1.0, .419, 0.94, .451
 1.4,  1.4,  1.0, .421, 0.88, .468
 1.4,  1.4,  1.0, 0.42, 0.92, 0.47
 1.4,  1.4,  1.0, .433, 0.94, .459
 1.4,  1.4,  1.0, .433, 0.96, .495
 1.4,  1.4,  1.0, .425, 0.92, .439
 1.4,  1.4,  1.0, .428, 0.84, .509
 1.4,  1.4,  1.0, .419,  1.0, .436
 1.4,  1.4,  1.0, 0.43, 0.88, .479
 1.4,  1.4,  1.0, .429, 0.94, .461
 1.4,  1.4,  1.0, 0.42, 0.96, .496
 1.4,  1.4,  1.0, .433, 0.96, .465
 1.4,  1.4,  1.0, .415, 0.96, .497
 1.4,  1.4,  1.0, .437, 0.98, 0.45
 1.4,  1.4,  1.0, .429, 0.92, 0.48
 1.4,  1.4,  1.0, .427, 0.94, .458
 1.4,  1.4,  1.0, .432, 0.88, .461
 1.4,  1.4,  1.0, .431, 0.88, .463
 1.4,  1.4,  1.0, .426, 0.92, .457
 1.4,  1.4,  1.0, .424, 0.94, .471
 1.4,  1.4,  1.0, .424,  1.0, .448
 1.4,  1.4,  1.0, .431, 0.92, .449
 1.4,  1.4,  1.0, .431, 0.96, .459
 1.4,  1.4,  1.0, 0.42, 0.96, .485
 1.4,  1.4,  1.0, .428, 0.92, .476
 1.4,  1.4,  1.0, .436,  1.0, .461
 1.4,  1.4,  1.0, .428,  1.0, .477
 1.4,  1.4,  1.0, .432, 0.86, .508
 1.4,  1.4,  1.0, .425, 0.94, .455
 1.4,  1.4,  1.0, .422, 0.96, .428
 1.4,  1.4,  1.0, .424, 0.94, .479
 1.4,  1.4,  1.0, .428,  0.9, .462
 1.4,  1.4,  1.0, .425,  0.9, .448
 1.4,  1.5,  1.0, .428, 0.94, .472
 1.4,  1.5,  1.0, .437,  0.9, .461
 1.4,  1.5,  1.0, .433, 0.92, .459
 1.4,  1.5,  1.0, .423, 0.94, .453
 1.4,  1.5,  1.0, .428,  0.9, .501
 1.4,  1.5,  1.0, .427, 0.96, .441
 1.4,  1.5,  1.0, .415, 0.94, .458
 1.4,  1.5,  1.0, 0.42, 0.94, .454
 1.4,  1.5,  1.0, .422, 0.94, .477
 1.4,  1.5,  1.0, .426, 0.92, .466
 1.4,  1.5,  1.0, .434, 0.96, .454
 1.4,  1.5,  1.0, .412, 0.96, .494
 1.4,  1.5,  1.0, .432, 0.86, .482
 1.4,  1.5,  1.0, .425, 0.92, .446
 1.4,  1.5,  1.0, .427, 0.82, .479
 1.4,  1.5,  1.0, .415,  1.0, .459
 1.4,  1.5,  1.0, .432, 0.88, .477
 1.4,  1.5,  1.0, .426,  0.9, .446
 1.4,  1.5,  1.0, .419, 0.92, .441
 1.4,  1.5,  1.0, .431, 0.92, .457
 1.4,  1.5,  1.0, .434, 0.92, .472
 1.4,  1.5,  1.0, .436, 0.92, .464
 1.4,  1.5,  1.0, .431,  0.9, .474
 1.4,  1.5,  1.0, .427, 0.96, .438
 1.4,  1.5,  1.0, .423, 0.96, .453
 1.4,  1.5,  1.0, .428,  0.9, .474
 1.4,  1.5,  1.0, .431, 0.92, .462
 1.4,  1.5,  1.0, .437, 0.94, .444
 1.4,  1.5,  1.0, .429, 0.92, .476
 1.4,  1.5,  1.0, .429, 0.94, .467
 1.4,  1.5,  1.0, .428, 0.92, .508
 1.4,  1.5,  1.0, 0.42,  1.0, .458
 1.4,  1.5,  1.0, .428, 0.96, .468
 1.4,  1.5,  1.0, .423, 0.94, .469
 1.4,  1.5,  1.0, .433,  0.9, .479
 1.4,  1.5,  1.0, .428,  0.9, .458
 1.4,  1.5,  1.0, .428, 0.94, .466
 1.4,  1.5,  1.0, 0.43, 0.98, .468
 1.4,  1.5,  1.0, 0.43, 0.92, .487
